age,annual_income,employment_type,employment_stability_years,credit_score,existing_loans_count,existing_monthly_debt,requested_loan_amount,loan_tenure_months,dependents,savings_balance,risk_label,approved
61,495000.0,Self-Employed,16.7,619,3,16732.0,1682000.0,84,2,157749.0,MEDIUM,0
46,150000.0,Freelance,20.6,559,2,2351.0,512000.0,12,2,80416.0,MEDIUM,1
25,233000.0,Salaried,7.0,693,0,0.0,425000.0,60,0,137324.0,LOW,1
40,465000.0,Salaried,22.0,710,2,4967.0,383000.0,12,2,162940.0,MEDIUM,1
61,269000.0,Salaried,21.7,687,1,3261.0,188000.0,60,2,64056.0,LOW,1
31,422000.0,Salaried,7.0,681,2,9297.0,1072000.0,60,1,388361.0,MEDIUM,0
53,551000.0,Salaried,29.2,594,1,3193.0,1854000.0,60,3,371027.0,LOW,0
58,1299000.0,Business,19.9,668,1,15313.0,4716000.0,24,0,1411892.0,MEDIUM,1
47,454000.0,Salaried,13.6,652,2,9341.0,621000.0,36,2,257440.0,LOW,1
54,1028000.0,Business,4.7,765,2,23158.0,1529000.0,120,2,1292087.0,LOW,1
35,1273000.0,Self-Employed,16.0,710,0,0.0,857000.0,84,0,711604.0,LOW,1
52,1278000.0,Salaried,4.9,657,0,0.0,4045000.0,84,3,756071.0,MEDIUM,1
41,641000.0,Salaried,12.9,817,1,7145.0,846000.0,24,1,204481.0,MEDIUM,0
25,166000.0,Self-Employed,7.0,658,1,191.0,345000.0,120,2,31783.0,MEDIUM,1
26,712000.0,Business,8.0,724,1,8590.0,2661000.0,24,0,799659.0,MEDIUM,1
58,1014000.0,Business,5.8,666,2,8457.0,3126000.0,24,2,1085688.0,MEDIUM,0
42,515000.0,Business,24.0,810,0,0.0,255000.0,48,2,389003.0,LOW,1
38,1539000.0,Freelance,9.8,686,2,30468.0,508000.0,48,0,513602.0,LOW,1
34,905000.0,Self-Employed,13.3,689,2,15043.0,2908000.0,48,2,975256.0,MEDIUM,1
30,760000.0,Freelance,12.0,668,0,0.0,1782000.0,120,2,668081.0,LOW,1
33,1037000.0,Business,15.0,695,2,10385.0,3075000.0,24,2,245155.0,MEDIUM,0
51,660000.0,Business,9.2,775,4,12319.0,581000.0,12,2,272062.0,MEDIUM,0
50,150000.0,Salaried,11.6,747,0,0.0,529000.0,120,3,6913.0,MEDIUM,1
23,401000.0,Freelance,1.7,682,3,6958.0,1268000.0,48,2,267288.0,HIGH,0
50,1108000.0,Self-Employed,17.8,816,2,20057.0,3984000.0,48,4,812800.0,MEDIUM,1
26,333000.0,Business,8.0,749,2,2507.0,520000.0,120,2,78910.0,LOW,1
49,473000.0,Salaried,21.8,644,0,0.0,624000.0,120,0,179806.0,LOW,1
28,289000.0,Salaried,10.0,569,2,1585.0,249000.0,24,1,250463.0,LOW,1
64,1576000.0,Salaried,4.4,646,1,15224.0,5896000.0,36,0,1099043.0,MEDIUM,0
65,1482000.0,Salaried,9.3,713,2,2242.0,1414000.0,12,1,1507844.0,LOW,1
63,318000.0,Salaried,6.6,727,3,8412.0,236000.0,60,2,321219.0,MEDIUM,0
64,590000.0,Business,11.7,788,1,2795.0,598000.0,120,1,710353.0,LOW,1
53,359000.0,Salaried,15.5,592,1,187.0,1132000.0,60,2,25354.0,MEDIUM,1
37,781000.0,Salaried,15.2,644,0,0.0,2805000.0,84,1,235848.0,LOW,1
31,734000.0,Salaried,13.0,585,0,0.0,2422000.0,120,2,302964.0,MEDIUM,1
33,879000.0,Self-Employed,5.7,572,3,19755.0,2096000.0,12,1,530775.0,MEDIUM,1
31,659000.0,Salaried,13.0,629,0,0.0,2621000.0,24,1,419905.0,MEDIUM,0
51,3145000.0,Salaried,10.3,709,1,25753.0,1745000.0,120,2,994428.0,LOW,1
48,292000.0,Self-Employed,9.0,741,1,2668.0,1025000.0,36,5,78382.0,HIGH,0
64,194000.0,Self-Employed,20.6,604,3,5546.0,365000.0,36,2,86903.0,MEDIUM,0
26,427000.0,Salaried,8.0,615,1,3145.0,847000.0,60,2,117828.0,MEDIUM,1
61,211000.0,Salaried,11.4,537,5,4822.0,163000.0,36,1,176309.0,MEDIUM,0
36,221000.0,Salaried,18.0,697,2,1343.0,94000.0,60,1,244543.0,LOW,0
24,296000.0,Freelance,1.8,621,3,10022.0,436000.0,84,4,42798.0,HIGH,0
55,311000.0,Salaried,23.0,813,0,0.0,295000.0,48,2,299661.0,LOW,1
46,305000.0,Self-Employed,1.0,712,1,1364.0,637000.0,84,2,90701.0,MEDIUM,1
32,737000.0,Salaried,14.0,666,0,0.0,623000.0,24,1,584169.0,LOW,1
31,399000.0,Self-Employed,13.0,628,1,1110.0,323000.0,36,1,316593.0,LOW,1
57,485000.0,Salaried,20.1,560,2,8132.0,1719000.0,24,1,35068.0,MEDIUM,0
45,924000.0,Salaried,22.8,570,0,0.0,3427000.0,48,2,601364.0,MEDIUM,0
38,341000.0,Self-Employed,20.0,630,0,0.0,1319000.0,12,3,315423.0,MEDIUM,1
39,461000.0,Salaried,12.9,624,2,10638.0,1299000.0,12,3,113658.0,HIGH,0
43,673000.0,Salaried,2.0,600,0,0.0,2122000.0,12,2,95177.0,HIGH,0
58,169000.0,Self-Employed,13.8,710,1,20.0,573000.0,60,2,114688.0,LOW,1
38,150000.0,Freelance,1.4,721,0,0.0,411000.0,60,1,94977.0,MEDIUM,0
46,665000.0,Salaried,8.8,643,2,12306.0,1012000.0,12,2,621295.0,MEDIUM,0
26,726000.0,Self-Employed,8.0,834,1,763.0,638000.0,48,2,471799.0,LOW,1
24,1865000.0,Freelance,0.2,540,2,19361.0,2197000.0,84,2,702723.0,MEDIUM,1
64,594000.0,Business,20.6,684,1,5198.0,2025000.0,120,2,482193.0,LOW,1
49,884000.0,Self-Employed,24.7,662,1,10571.0,2542000.0,60,1,103617.0,MEDIUM,0
54,481000.0,Business,12.6,635,3,2961.0,955000.0,84,3,44099.0,MEDIUM,0
37,646000.0,Salaried,19.0,624,2,2063.0,264000.0,84,3,342564.0,MEDIUM,0
63,1469000.0,Self-Employed,2.4,679,2,17347.0,1888000.0,12,2,195258.0,MEDIUM,0
63,151000.0,Salaried,25.2,661,2,3655.0,453000.0,24,4,153733.0,LOW,1
36,693000.0,Salaried,18.0,648,0,0.0,1522000.0,12,3,488597.0,MEDIUM,0
22,1946000.0,Salaried,2.6,576,3,16632.0,3720000.0,120,2,1383247.0,MEDIUM,0
54,640000.0,Salaried,9.0,550,2,5110.0,935000.0,12,2,144600.0,MEDIUM,0
28,1455000.0,Self-Employed,9.2,656,2,33030.0,3704000.0,120,2,797612.0,MEDIUM,0
33,370000.0,Self-Employed,15.0,647,3,10196.0,1434000.0,24,2,63652.0,MEDIUM,0
62,530000.0,Self-Employed,24.9,664,0,0.0,1926000.0,84,3,132313.0,MEDIUM,1
28,551000.0,Salaried,9.9,671,2,12303.0,227000.0,60,1,352874.0,LOW,1
50,150000.0,Salaried,17.8,638,4,1613.0,312000.0,84,0,47479.0,LOW,1
52,268000.0,Self-Employed,4.2,663,1,2545.0,407000.0,24,2,267547.0,MEDIUM,0
56,280000.0,Freelance,14.1,611,0,0.0,613000.0,120,0,277110.0,LOW,1
50,885000.0,Salaried,30.0,801,2,18095.0,2251000.0,60,0,43596.0,MEDIUM,1
21,912000.0,Salaried,1.5,616,0,0.0,949000.0,48,5,701720.0,MEDIUM,1
63,656000.0,Business,28.4,650,3,23520.0,2094000.0,60,1,100943.0,MEDIUM,1
59,886000.0,Salaried,24.7,622,0,0.0,1823000.0,120,1,528721.0,LOW,1
37,490000.0,Business,19.0,620,2,622.0,1946000.0,120,0,125804.0,LOW,1
40,1111000.0,Self-Employed,5.4,681,1,2229.0,437000.0,36,1,1198581.0,LOW,1
44,543000.0,Salaried,6.4,671,0,0.0,544000.0,60,1,525234.0,LOW,1
42,559000.0,Salaried,0.5,643,3,18436.0,1594000.0,36,2,357470.0,MEDIUM,0
49,461000.0,Salaried,21.7,657,2,9386.0,1324000.0,60,0,100817.0,MEDIUM,1
42,815000.0,Salaried,19.3,622,1,9825.0,2000000.0,120,2,652480.0,MEDIUM,0
64,420000.0,Business,5.3,712,1,3245.0,1636000.0,24,2,263757.0,MEDIUM,0
29,971000.0,Business,11.0,844,2,6228.0,1783000.0,60,1,850173.0,LOW,1
57,274000.0,Self-Employed,9.0,610,3,258.0,505000.0,12,3,197798.0,MEDIUM,1
30,279000.0,Business,4.0,711,2,1555.0,1024000.0,60,2,142163.0,MEDIUM,1
56,816000.0,Salaried,12.7,683,2,13776.0,1870000.0,24,2,37309.0,MEDIUM,0
57,512000.0,Self-Employed,2.7,733,0,0.0,824000.0,24,4,238298.0,MEDIUM,1
48,412000.0,Self-Employed,7.9,735,3,4958.0,1220000.0,60,1,216168.0,MEDIUM,1
48,922000.0,Business,11.1,696,2,20185.0,2391000.0,120,3,408922.0,MEDIUM,1
62,375000.0,Salaried,25.6,676,1,1851.0,538000.0,60,1,347643.0,LOW,1
63,479000.0,Self-Employed,23.8,645,1,1846.0,672000.0,60,1,178987.0,LOW,1
41,1251000.0,Business,13.3,618,2,15914.0,2206000.0,84,2,548720.0,MEDIUM,0
44,1361000.0,Salaried,21.7,672,3,22573.0,769000.0,84,0,139182.0,LOW,1
62,1388000.0,Salaried,17.1,577,2,31709.0,5257000.0,48,2,942320.0,MEDIUM,0
60,456000.0,Self-Employed,10.2,632,3,8007.0,446000.0,120,1,113571.0,LOW,1
22,1131000.0,Salaried,4.0,768,1,3921.0,1150000.0,36,2,373896.0,MEDIUM,1
28,306000.0,Self-Employed,10.0,687,2,6446.0,824000.0,60,3,207179.0,MEDIUM,0
47,314000.0,Freelance,18.6,751,3,11760.0,936000.0,60,0,382938.0,MEDIUM,0
42,150000.0,Self-Employed,18.5,797,0,0.0,454000.0,36,1,85086.0,LOW,1
57,1474000.0,Self-Employed,20.5,665,1,4615.0,2488000.0,12,2,561021.0,MEDIUM,0
47,322000.0,Self-Employed,11.5,696,2,1922.0,1137000.0,48,1,25150.0,MEDIUM,1
49,501000.0,Salaried,26.1,655,3,1084.0,1159000.0,48,0,426384.0,MEDIUM,1
23,313000.0,Salaried,3.3,614,0,0.0,602000.0,12,2,89445.0,MEDIUM,1
64,820000.0,Freelance,26.5,603,0,0.0,2705000.0,36,0,624191.0,MEDIUM,0
33,431000.0,Self-Employed,10.3,747,0,0.0,518000.0,120,1,162617.0,LOW,1
65,247000.0,Salaried,3.8,696,1,1495.0,860000.0,36,5,17568.0,MEDIUM,0
30,704000.0,Salaried,12.0,827,1,6143.0,1615000.0,24,1,497463.0,MEDIUM,1
56,229000.0,Self-Employed,11.3,757,2,4868.0,831000.0,36,3,260203.0,MEDIUM,0
29,327000.0,Business,11.0,621,3,2100.0,342000.0,84,3,78378.0,MEDIUM,1
47,153000.0,Business,12.9,747,2,1675.0,576000.0,120,1,34336.0,MEDIUM,0
54,230000.0,Salaried,20.1,655,0,0.0,654000.0,48,2,52224.0,MEDIUM,1
21,601000.0,Freelance,2.2,777,3,5766.0,1555000.0,120,4,540958.0,MEDIUM,0
52,166000.0,Self-Employed,6.3,641,2,1261.0,309000.0,84,2,67503.0,MEDIUM,1
45,222000.0,Self-Employed,11.6,595,0,0.0,852000.0,24,3,60246.0,MEDIUM,0
49,540000.0,Self-Employed,18.2,616,1,112.0,1049000.0,60,2,194861.0,LOW,1
27,390000.0,Salaried,9.0,620,2,3985.0,836000.0,60,2,130824.0,LOW,1
23,1786000.0,Freelance,0.5,612,2,8342.0,5700000.0,60,0,994353.0,MEDIUM,0
40,1624000.0,Salaried,22.0,634,2,39265.0,2199000.0,24,3,272538.0,MEDIUM,0
40,321000.0,Salaried,20.7,748,0,0.0,443000.0,48,2,207998.0,LOW,1
50,755000.0,Business,27.9,823,3,24578.0,2392000.0,36,1,344986.0,MEDIUM,1
55,847000.0,Self-Employed,3.5,573,1,2072.0,657000.0,24,1,734630.0,LOW,1
55,378000.0,Business,1.8,781,2,7655.0,1264000.0,120,1,215376.0,MEDIUM,1
59,220000.0,Self-Employed,9.3,641,2,2281.0,575000.0,48,2,29939.0,HIGH,0
47,536000.0,Salaried,4.1,707,1,1191.0,1230000.0,120,0,582985.0,LOW,1
46,487000.0,Freelance,15.8,547,0,0.0,559000.0,36,3,403697.0,LOW,1
34,416000.0,Salaried,15.6,721,0,0.0,1335000.0,12,2,100208.0,MEDIUM,1
37,705000.0,Business,17.3,519,0,0.0,2311000.0,48,0,483196.0,HIGH,0
38,344000.0,Salaried,20.0,705,0,0.0,718000.0,84,2,345413.0,LOW,1
65,271000.0,Business,29.1,700,2,984.0,472000.0,84,4,117516.0,LOW,1
49,577000.0,Salaried,26.3,695,2,4653.0,699000.0,12,0,123480.0,LOW,1
40,681000.0,Self-Employed,3.6,621,2,7691.0,2105000.0,120,0,554761.0,MEDIUM,0
47,267000.0,Business,10.2,723,2,845.0,712000.0,60,1,19289.0,MEDIUM,1
38,943000.0,Self-Employed,7.7,711,3,27867.0,1004000.0,120,2,696948.0,MEDIUM,0
24,187000.0,Business,2.0,663,3,3693.0,606000.0,60,2,73852.0,MEDIUM,0
21,382000.0,Business,1.4,733,0,0.0,1362000.0,48,2,281196.0,MEDIUM,0
21,463000.0,Business,3.0,672,2,6821.0,240000.0,84,5,405713.0,LOW,1
46,369000.0,Freelance,6.8,722,0,0.0,1165000.0,12,0,365952.0,LOW,1
65,385000.0,Salaried,21.4,669,0,0.0,1330000.0,24,3,421239.0,MEDIUM,1
40,1661000.0,Salaried,22.0,697,2,6202.0,6592000.0,36,0,1240146.0,MEDIUM,0
43,324000.0,Salaried,0.6,725,1,3441.0,382000.0,60,0,96442.0,MEDIUM,1
30,2338000.0,Salaried,11.9,648,2,57905.0,3911000.0,60,1,743358.0,MEDIUM,0
31,702000.0,Salaried,13.0,581,1,3643.0,2720000.0,60,3,300765.0,MEDIUM,0
61,571000.0,Self-Employed,15.6,702,0,0.0,370000.0,60,1,562171.0,LOW,1
61,719000.0,Salaried,10.4,775,3,16921.0,1609000.0,84,1,357396.0,LOW,1
25,2466000.0,Salaried,7.0,703,0,0.0,5363000.0,48,2,1990378.0,MEDIUM,0
21,298000.0,Salaried,2.0,705,0,0.0,758000.0,84,2,26560.0,MEDIUM,0
37,276000.0,Business,3.0,676,1,1880.0,421000.0,48,1,137325.0,MEDIUM,0
42,344000.0,Self-Employed,24.0,739,5,8789.0,1282000.0,12,4,81633.0,HIGH,0
54,551000.0,Salaried,2.6,665,1,3731.0,716000.0,24,0,564204.0,MEDIUM,1
65,192000.0,Business,8.8,643,1,645.0,519000.0,12,2,160993.0,MEDIUM,1
61,548000.0,Salaried,1.4,768,2,6819.0,1170000.0,84,1,116446.0,LOW,1
49,1493000.0,Freelance,23.4,637,2,23321.0,1921000.0,84,2,654764.0,LOW,1
24,592000.0,Self-Employed,0.9,751,3,1803.0,591000.0,24,4,81609.0,LOW,1
25,453000.0,Salaried,7.0,768,1,4207.0,1739000.0,48,1,434021.0,MEDIUM,0
31,373000.0,Self-Employed,13.0,725,5,16471.0,887000.0,60,4,97211.0,MEDIUM,1
41,926000.0,Business,12.3,580,2,20383.0,2348000.0,12,3,705802.0,MEDIUM,1
55,329000.0,Salaried,8.5,682,1,1751.0,1052000.0,24,3,38598.0,HIGH,0
32,1636000.0,Business,8.3,663,1,1261.0,982000.0,36,0,1042542.0,LOW,1
46,1724000.0,Salaried,23.9,640,4,39778.0,5070000.0,24,4,1119252.0,MEDIUM,1
39,630000.0,Salaried,21.0,691,2,2167.0,574000.0,12,3,254764.0,LOW,1
65,537000.0,Salaried,10.4,741,2,8692.0,1632000.0,120,2,126012.0,MEDIUM,1
27,1003000.0,Salaried,1.2,643,2,1182.0,825000.0,48,0,364865.0,LOW,1
27,1042000.0,Salaried,1.1,666,2,9743.0,3522000.0,60,1,582159.0,MEDIUM,1
46,333000.0,Freelance,22.8,660,0,0.0,939000.0,36,3,348900.0,MEDIUM,1
60,394000.0,Salaried,16.6,773,1,17.0,681000.0,120,1,234286.0,LOW,1
25,244000.0,Salaried,7.0,659,2,5859.0,397000.0,12,1,56934.0,MEDIUM,0
41,691000.0,Self-Employed,20.9,581,0,0.0,588000.0,48,1,37976.0,MEDIUM,0
34,806000.0,Business,16.0,554,1,5597.0,2938000.0,24,0,29768.0,MEDIUM,1
24,240000.0,Freelance,3.9,709,2,1434.0,177000.0,48,2,122034.0,MEDIUM,0
43,411000.0,Business,23.6,619,0,0.0,841000.0,48,3,132508.0,MEDIUM,0
62,241000.0,Freelance,14.3,733,0,0.0,283000.0,60,0,42082.0,LOW,1
40,315000.0,Business,9.2,573,3,10094.0,1256000.0,12,3,58381.0,HIGH,0
35,752000.0,Freelance,15.2,636,2,10234.0,1856000.0,84,2,290043.0,MEDIUM,0
65,348000.0,Business,15.1,573,0,0.0,297000.0,48,3,225056.0,LOW,1
49,451000.0,Salaried,18.3,714,3,1496.0,1249000.0,24,2,329792.0,MEDIUM,0
28,204000.0,Salaried,5.6,731,2,4573.0,810000.0,120,0,27177.0,HIGH,0
61,605000.0,Self-Employed,19.7,707,1,6623.0,1536000.0,120,4,120657.0,LOW,1
39,526000.0,Salaried,13.7,593,1,2856.0,1048000.0,24,2,461567.0,MEDIUM,1
59,349000.0,Salaried,18.6,620,0,0.0,483000.0,60,0,35970.0,LOW,0
48,482000.0,Self-Employed,7.2,698,3,11643.0,309000.0,48,2,124657.0,MEDIUM,1
47,602000.0,Freelance,13.0,544,1,6073.0,689000.0,24,2,179862.0,MEDIUM,0
24,331000.0,Salaried,0.8,660,2,6055.0,777000.0,84,3,91437.0,MEDIUM,0
35,223000.0,Business,17.0,801,3,5148.0,689000.0,24,0,93043.0,MEDIUM,0
55,1597000.0,Business,14.6,665,0,0.0,5667000.0,60,2,1281126.0,LOW,1
57,370000.0,Freelance,6.7,560,0,0.0,1198000.0,48,1,41916.0,MEDIUM,0
21,510000.0,Freelance,0.8,631,0,0.0,390000.0,60,1,196228.0,LOW,1
23,991000.0,Business,2.1,629,0,0.0,3133000.0,120,0,634990.0,MEDIUM,0
44,4490000.0,Self-Employed,6.4,851,2,13036.0,11009000.0,48,1,511467.0,MEDIUM,0
47,256000.0,Salaried,29.0,813,2,1199.0,521000.0,24,1,26274.0,MEDIUM,0
60,708000.0,Self-Employed,16.0,738,0,0.0,1713000.0,84,1,443803.0,LOW,1
56,353000.0,Business,8.7,652,0,0.0,116000.0,12,2,339859.0,LOW,1
54,391000.0,Business,19.7,776,0,0.0,215000.0,24,1,232404.0,LOW,1
49,351000.0,Business,8.3,589,4,10790.0,788000.0,12,0,143051.0,HIGH,0
44,275000.0,Salaried,24.6,766,2,5336.0,259000.0,48,1,15018.0,MEDIUM,1
44,527000.0,Self-Employed,9.2,754,2,10615.0,1222000.0,48,0,486393.0,MEDIUM,0
62,223000.0,Salaried,29.6,667,1,781.0,359000.0,36,5,46753.0,LOW,1
24,954000.0,Salaried,1.1,771,1,6455.0,3489000.0,48,0,861330.0,MEDIUM,0
23,558000.0,Salaried,0.0,644,0,0.0,2128000.0,120,1,217327.0,MEDIUM,0
54,696000.0,Salaried,2.2,578,5,36628.0,2732000.0,48,1,50073.0,HIGH,0
43,409000.0,Business,10.4,758,2,8645.0,1483000.0,36,4,179308.0,MEDIUM,0
43,434000.0,Salaried,22.1,673,2,3250.0,1713000.0,12,0,321092.0,MEDIUM,0
65,642000.0,Salaried,19.7,728,2,2578.0,1870000.0,48,1,597379.0,LOW,0
25,269000.0,Freelance,5.8,825,1,236.0,1037000.0,60,5,238476.0,MEDIUM,0
51,436000.0,Salaried,10.7,622,1,3134.0,1166000.0,48,2,318464.0,MEDIUM,0
61,323000.0,Salaried,7.9,668,0,0.0,1064000.0,48,2,92363.0,MEDIUM,0
26,317000.0,Salaried,8.0,805,1,2697.0,250000.0,24,5,408595.0,LOW,1
57,152000.0,Salaried,10.3,733,0,0.0,429000.0,48,2,46387.0,MEDIUM,0
30,1207000.0,Salaried,9.3,624,0,0.0,4520000.0,120,0,242757.0,MEDIUM,0
60,358000.0,Salaried,6.2,603,2,7845.0,823000.0,48,0,96442.0,MEDIUM,0
27,1086000.0,Self-Employed,9.0,637,3,15405.0,1076000.0,60,2,1098666.0,LOW,1
59,1026000.0,Salaried,5.9,620,3,34715.0,2308000.0,36,1,99607.0,HIGH,0
58,250000.0,Salaried,28.9,698,0,0.0,729000.0,36,2,223853.0,MEDIUM,0
41,281000.0,Business,4.6,686,0,0.0,885000.0,36,2,42731.0,MEDIUM,0
40,2511000.0,Salaried,22.0,702,2,25876.0,5619000.0,24,2,2261679.0,MEDIUM,0
23,1545000.0,Freelance,0.9,612,3,34414.0,1706000.0,48,0,463374.0,MEDIUM,0
42,530000.0,Self-Employed,11.3,674,4,858.0,1976000.0,12,3,430689.0,MEDIUM,1
24,631000.0,Salaried,1.5,515,3,13427.0,1995000.0,12,4,42074.0,HIGH,0
48,370000.0,Business,19.1,691,2,2843.0,482000.0,60,1,149729.0,LOW,1
32,700000.0,Salaried,14.0,774,0,0.0,2313000.0,24,1,432125.0,MEDIUM,0
58,351000.0,Salaried,14.0,566,0,0.0,557000.0,84,2,17134.0,LOW,1
56,160000.0,Self-Employed,1.7,718,0,0.0,233000.0,24,1,39349.0,MEDIUM,0
61,245000.0,Self-Employed,27.6,631,2,5792.0,856000.0,48,2,49552.0,HIGH,0
25,547000.0,Business,7.0,744,0,0.0,1931000.0,84,2,334704.0,LOW,1
33,274000.0,Freelance,12.9,692,2,3002.0,486000.0,12,3,50446.0,MEDIUM,1
43,519000.0,Salaried,18.4,712,2,6188.0,173000.0,24,1,594337.0,LOW,1
50,284000.0,Self-Employed,13.5,685,0,0.0,281000.0,60,2,284262.0,LOW,1
57,338000.0,Self-Employed,9.7,786,3,2538.0,1239000.0,120,0,109977.0,MEDIUM,1
45,902000.0,Freelance,2.3,707,1,1000.0,3270000.0,12,1,272294.0,MEDIUM,0
47,627000.0,Business,13.7,623,3,7318.0,1240000.0,120,0,604212.0,LOW,1
34,537000.0,Freelance,16.0,687,3,15675.0,765000.0,24,0,195458.0,MEDIUM,1
56,916000.0,Salaried,0.5,650,0,0.0,1301000.0,48,1,430675.0,MEDIUM,1
59,721000.0,Business,17.5,692,1,1178.0,2610000.0,48,1,582701.0,LOW,0
36,1287000.0,Salaried,18.0,646,0,0.0,1932000.0,120,2,497052.0,MEDIUM,1
42,410000.0,Salaried,6.5,625,2,6959.0,899000.0,84,2,378303.0,MEDIUM,0
41,418000.0,Freelance,5.5,695,1,3208.0,1256000.0,48,0,287530.0,MEDIUM,0
41,248000.0,Salaried,23.0,684,4,8535.0,267000.0,48,3,161851.0,MEDIUM,0
28,418000.0,Freelance,7.7,765,0,0.0,518000.0,12,2,300653.0,MEDIUM,0
36,964000.0,Salaried,5.8,646,2,21711.0,1566000.0,12,4,144125.0,HIGH,0
51,1179000.0,Business,11.3,521,5,33290.0,3208000.0,24,2,786684.0,MEDIUM,0
62,961000.0,Salaried,11.8,650,2,12342.0,3195000.0,60,2,598727.0,MEDIUM,1
30,184000.0,Salaried,12.0,549,0,0.0,427000.0,120,1,13864.0,LOW,1
52,1035000.0,Salaried,18.6,713,2,25339.0,820000.0,36,1,1038219.0,LOW,1
54,179000.0,Self-Employed,12.2,546,0,0.0,349000.0,36,1,116391.0,LOW,1
29,926000.0,Salaried,11.0,600,0,0.0,715000.0,48,1,282224.0,LOW,1
37,433000.0,Self-Employed,19.0,651,1,2931.0,271000.0,24,0,142780.0,MEDIUM,0
31,824000.0,Salaried,3.4,803,1,3165.0,2045000.0,36,3,571329.0,MEDIUM,0
52,243000.0,Salaried,6.2,594,2,1914.0,933000.0,36,3,9451.0,MEDIUM,1
30,1091000.0,Salaried,12.0,680,1,7623.0,3708000.0,36,2,992595.0,MEDIUM,0
42,224000.0,Salaried,24.0,726,2,3388.0,709000.0,36,0,252790.0,MEDIUM,1
37,362000.0,Business,5.3,798,0,0.0,1082000.0,120,0,222471.0,MEDIUM,0
24,297000.0,Business,3.7,742,0,0.0,1075000.0,120,2,200593.0,LOW,1
45,189000.0,Salaried,12.6,767,0,0.0,583000.0,84,2,195470.0,LOW,1
41,572000.0,Self-Employed,1.5,749,0,0.0,1498000.0,36,0,213241.0,MEDIUM,1
57,1597000.0,Business,19.6,583,1,159.0,2634000.0,84,1,767874.0,LOW,0
58,2677000.0,Salaried,2.3,708,2,64955.0,1803000.0,84,0,438199.0,MEDIUM,1
21,573000.0,Salaried,2.3,747,5,29521.0,1149000.0,24,1,502618.0,HIGH,0
45,1056000.0,Self-Employed,14.6,603,1,8125.0,3930000.0,36,2,827867.0,MEDIUM,1
56,621000.0,Salaried,28.7,633,0,0.0,1526000.0,36,0,62857.0,MEDIUM,0
37,729000.0,Salaried,12.8,615,0,0.0,716000.0,84,1,646949.0,LOW,1
61,440000.0,Salaried,10.7,741,3,15376.0,1189000.0,24,2,212538.0,MEDIUM,1
44,607000.0,Self-Employed,26.0,674,2,5859.0,1227000.0,120,2,620015.0,LOW,1
22,746000.0,Salaried,2.0,654,2,10348.0,2795000.0,12,3,720855.0,MEDIUM,0
60,382000.0,Salaried,11.3,577,0,0.0,342000.0,12,0,284899.0,MEDIUM,1
35,516000.0,Salaried,11.6,674,0,0.0,1514000.0,12,1,476347.0,MEDIUM,0
52,522000.0,Salaried,5.8,634,0,0.0,1473000.0,36,4,169056.0,MEDIUM,0
59,887000.0,Salaried,15.4,699,3,26247.0,3494000.0,24,3,395561.0,MEDIUM,0
26,285000.0,Freelance,8.0,588,0,0.0,681000.0,12,2,72158.0,HIGH,0
21,524000.0,Salaried,1.3,694,2,6505.0,1847000.0,48,3,224522.0,HIGH,0
43,1702000.0,Self-Employed,4.8,644,1,9262.0,666000.0,48,1,1032240.0,LOW,1
59,1086000.0,Salaried,9.3,580,1,3982.0,820000.0,24,4,886664.0,MEDIUM,1
37,1214000.0,Self-Employed,15.3,573,0,0.0,1918000.0,36,2,633286.0,MEDIUM,1
54,548000.0,Self-Employed,1.7,585,2,732.0,1420000.0,84,2,367474.0,MEDIUM,0
61,655000.0,Salaried,4.6,663,0,0.0,1285000.0,12,2,117002.0,MEDIUM,0
49,986000.0,Business,28.4,689,5,26132.0,1035000.0,36,2,1049789.0,LOW,1
29,1378000.0,Self-Employed,11.0,701,0,0.0,3418000.0,84,2,947619.0,MEDIUM,0
33,168000.0,Business,1.9,704,0,0.0,403000.0,120,0,152251.0,MEDIUM,0
26,245000.0,Salaried,8.0,619,1,888.0,549000.0,12,2,246679.0,MEDIUM,1
26,1185000.0,Freelance,1.9,764,3,9867.0,753000.0,60,3,1292686.0,LOW,1
40,458000.0,Business,22.0,644,1,5700.0,1708000.0,60,0,250973.0,MEDIUM,0
23,361000.0,Freelance,3.4,716,1,3484.0,899000.0,36,3,371012.0,MEDIUM,1
37,255000.0,Self-Employed,19.0,666,0,0.0,326000.0,48,4,186394.0,LOW,1
32,387000.0,Self-Employed,14.0,710,0,0.0,1100000.0,36,0,333905.0,MEDIUM,1
65,233000.0,Business,2.6,662,2,4060.0,344000.0,12,2,163941.0,MEDIUM,1
21,1895000.0,Business,0.8,711,0,0.0,4115000.0,36,0,689932.0,MEDIUM,1
37,533000.0,Freelance,4.1,679,2,2949.0,833000.0,36,1,211629.0,LOW,1
23,522000.0,Salaried,0.8,745,2,9591.0,1857000.0,12,2,367566.0,MEDIUM,0
46,769000.0,Business,28.0,614,3,19588.0,3059000.0,48,1,675055.0,MEDIUM,1
35,963000.0,Salaried,15.1,538,0,0.0,863000.0,60,1,392847.0,LOW,1
56,953000.0,Self-Employed,29.0,602,1,11229.0,369000.0,84,2,518366.0,LOW,1
52,1029000.0,Salaried,2.7,765,4,34967.0,1144000.0,12,2,507320.0,MEDIUM,1
